trip_id,start_time,end_time,headway_secs
TR_RID_KART1_CORMI2_1_R,07:00:00,20:30:00,1200 
TR_RID_KART1_FAMHU1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART1_FAMHU1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART1_FAMHU2_1_A,07:00:00,20:30:00,1200 
TR_RID_KART1_FAMHU2_1_R,07:00:00,20:30:00,1200 
TR_RID_KART1_FAMVI1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART1_FAMVI1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART1_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_KART1_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_KART1_MAIRI1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART1_MAIRI1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART1_BOUCH1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART1_BOUCH1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART1_BOUCH2_1_A,07:00:00,20:30:00,1200 
TR_RID_KART1_BOUCH2_1_R,07:00:00,20:30:00,1200 
TR_RID_KART1_CENSI1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART1_CENSI1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART1_CENSI2_1_A,07:00:00,20:30:00,1200 
TR_RID_KART1_CENSI2_1_R,07:00:00,20:30:00,1200 
TR_RID_KART1_COLBO1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART1_COLBO1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART1_COLBO2_1_A,07:00:00,20:30:00,1200 
TR_RID_KART1_COLBO2_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_PINC1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_PINC1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_PINC2_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_PINC2_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_CLOS1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_CLOS1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_CLOS2_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_CLOS2_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_ESCA1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_ESCA1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_WILB1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_WILB1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_LERO1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_LERO1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_CORMI1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_CORMI1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_CORMI2_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_CORMI2_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_FAMHU1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_FAMHU1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_FAMHU2_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_FAMHU2_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_FAMVI1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_FAMVI1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_MAIRI1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_MAIRI1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_BOUCH1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_BOUCH1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_BOUCH2_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_BOUCH2_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_CENSI1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_CENSI1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_CENSI2_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_CENSI2_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_COLBO1_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_COLBO1_1_R,07:00:00,20:30:00,1200 
TR_RID_KART2_COLBO2_1_A,07:00:00,20:30:00,1200 
TR_RID_KART2_COLBO2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_PINC2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_PINC2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_CLOS1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_CLOS1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_CLOS2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_CLOS2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_ESCA1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_ESCA1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_WILB1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_WILB1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_LERO1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_LERO1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_CORMI1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_CORMI1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_CORMI2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_CORMI2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_FAMHU1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_FAMHU1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_FAMHU2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_FAMHU2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_FAMVI1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_FAMVI1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_MAIRI1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_MAIRI1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_BOUCH1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_BOUCH1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_BOUCH2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_BOUCH2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_CENSI1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_CENSI1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_CENSI2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_CENSI2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_COLBO1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_COLBO1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC1_COLBO2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC1_COLBO2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_CLOS1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_CLOS1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_CLOS2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_CLOS2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_ESCA1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_ESCA1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_WILB1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_WILB1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_LERO1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_LERO1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_CORMI1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_CORMI1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_CORMI2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_CORMI2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_FAMHU1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_FAMHU1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_FAMHU2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_FAMHU2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_FAMVI1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_FAMVI1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_MAIRI1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_MAIRI1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_BOUCH1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_BOUCH1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_BOUCH2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_BOUCH2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_CENSI1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_CENSI1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_CENSI2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_CENSI2_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_COLBO1_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_COLBO1_1_R,07:00:00,20:30:00,1200 
TR_RID_PINC2_COLBO2_1_A,07:00:00,20:30:00,1200 
TR_RID_PINC2_COLBO2_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_CLOS2_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_CLOS2_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_ESCA1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_ESCA1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_WILB1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_WILB1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_LERO1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_LERO1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_CORMI1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_CORMI1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_CORMI2_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_CORMI2_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_FAMHU1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_FAMHU1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_FAMHU2_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_FAMHU2_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_FAMVI1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_FAMVI1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_MAIRI1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_MAIRI1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_BOUCH1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_BOUCH1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_BOUCH2_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_BOUCH2_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_CENSI1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_CENSI1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_CENSI2_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_CENSI2_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_COLBO1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_COLBO1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS1_COLBO2_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS1_COLBO2_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_ESCA1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_ESCA1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_WILB1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_WILB1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_LERO1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_LERO1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_CORMI1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_CORMI1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_CORMI2_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_CORMI2_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_FAMHU1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_FAMHU1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_FAMHU2_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_FAMHU2_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_FAMVI1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_FAMVI1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_MAIRI1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_MAIRI1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_BOUCH1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_BOUCH1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_BOUCH2_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_BOUCH2_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_CENSI1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_CENSI1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_CENSI2_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_CENSI2_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_COLBO1_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_COLBO1_1_R,07:00:00,20:30:00,1200 
TR_RID_CLOS2_COLBO2_1_A,07:00:00,20:30:00,1200 
TR_RID_CLOS2_COLBO2_1_R,07:00:00,20:30:00,1200 
TR_RID_ESCA1_WILB1_1_A,07:00:00,20:30:00,1200 
TR_RID_ESCA1_WILB1_1_R,07:00:00,20:30:00,1200 
TR_RID_ESCA1_LERO1_1_A,07:00:00,20:30:00,1200 
TR_RID_ESCA1_LERO1_1_R,07:00:00,20:30:00,1200 
TR_RID_ESCA1_CORMI1_1_A,07:00:00,20:30:00,1200 
TR_RID_ESCA1_CORMI1_1_R,07:00:00,20:30:00,1200 
TR_RID_ESCA1_CORMI2_1_A,07:00:00,20:30:00,1200 
TR_RID_ESCA1_CORMI2_1_R,07:00:00,20:30:00,1200 
TR_RID_ESCA1_FAMHU1_1_A,07:00:00,20:30:00,1200 
TR_RID_ESCA1_FAMHU1_1_R,07:00:00,20:30:00,1200 
TR_RID_ESCA1_FAMHU2_1_A,07:00:00,20:30:00,1200 
TR_RID_ESCA1_FAMHU2_1_R,07:00:00,20:30:00,1200 
TR_RID_ESCA1_FAMVI1_1_A,07:00:00,20:30:00,1200 
TR_RID_ESCA1_FAMVI1_1_R,07:00:00,20:30:00,1200 
TR_RID_ESCA1_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_ESCA1_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_ESCA1_MAIRI1_1_A,07:00:00,20:30:00,1200 
TR_RID_ESCA1_MAIRI1_1_R,07:00:00,20:30:00,1200 
TR_RID_ESCA1_BOUCH1_1_A,07:00:00,20:30:00,1200 
TR_RID_ESCA1_BOUCH1_1_R,07:00:00,20:30:00,1200 
TR_RID_ESCA1_BOUCH2_1_A,07:00:00,20:30:00,1200 
TR_RID_ESCA1_BOUCH2_1_R,07:00:00,20:30:00,1200 
TR_RID_WILB1_LERO1_1_A,07:00:00,20:30:00,1200 
TR_RID_WILB1_LERO1_1_R,07:00:00,20:30:00,1200 
TR_RID_WILB1_CORMI1_1_A,07:00:00,20:30:00,1200 
TR_RID_WILB1_CORMI1_1_R,07:00:00,20:30:00,1200 
TR_RID_WILB1_CORMI2_1_A,07:00:00,20:30:00,1200 
TR_RID_WILB1_CORMI2_1_R,07:00:00,20:30:00,1200 
TR_RID_WILB1_FAMHU1_1_A,07:00:00,20:30:00,1200 
TR_RID_WILB1_FAMHU1_1_R,07:00:00,20:30:00,1200 
TR_RID_WILB1_FAMHU2_1_A,07:00:00,20:30:00,1200 
TR_RID_WILB1_FAMHU2_1_R,07:00:00,20:30:00,1200 
TR_RID_WILB1_FAMVI1_1_A,07:00:00,20:30:00,1200 
TR_RID_WILB1_FAMVI1_1_R,07:00:00,20:30:00,1200 
TR_RID_WILB1_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_WILB1_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_WILB1_MAIRI1_1_A,07:00:00,20:30:00,1200 
TR_RID_WILB1_MAIRI1_1_R,07:00:00,20:30:00,1200 
TR_RID_WILB1_BOUCH1_1_A,07:00:00,20:30:00,1200 
TR_RID_WILB1_BOUCH1_1_R,07:00:00,20:30:00,1200 
TR_RID_WILB1_BOUCH2_1_A,07:00:00,20:30:00,1200 
TR_RID_WILB1_BOUCH2_1_R,07:00:00,20:30:00,1200 
TR_RID_LERO1_CORMI1_1_A,07:00:00,20:30:00,1200 
TR_RID_LERO1_CORMI1_1_R,07:00:00,20:30:00,1200 
TR_RID_LERO1_CORMI2_1_A,07:00:00,20:30:00,1200 
TR_RID_LERO1_CORMI2_1_R,07:00:00,20:30:00,1200 
TR_RID_LERO1_FAMHU1_1_A,07:00:00,20:30:00,1200 
TR_RID_LERO1_FAMHU1_1_R,07:00:00,20:30:00,1200 
TR_RID_LERO1_FAMHU2_1_A,07:00:00,20:30:00,1200 
TR_RID_LERO1_FAMHU2_1_R,07:00:00,20:30:00,1200 
TR_RID_LERO1_FAMVI1_1_A,07:00:00,20:30:00,1200 
TR_RID_LERO1_FAMVI1_1_R,07:00:00,20:30:00,1200 
TR_RID_LERO1_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_LERO1_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_LERO1_MAIRI1_1_A,07:00:00,20:30:00,1200 
TR_RID_LERO1_MAIRI1_1_R,07:00:00,20:30:00,1200 
TR_RID_LERO1_BOUCH1_1_A,07:00:00,20:30:00,1200 
TR_RID_LERO1_BOUCH1_1_R,07:00:00,20:30:00,1200 
TR_RID_LERO1_BOUCH2_1_A,07:00:00,20:30:00,1200 
TR_RID_LERO1_BOUCH2_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI1_CORMI2_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI1_CORMI2_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI1_FAMHU1_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI1_FAMHU1_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI1_FAMHU2_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI1_FAMHU2_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI1_FAMVI1_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI1_FAMVI1_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI1_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI1_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI1_MAIRI1_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI1_MAIRI1_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI1_BOUCH1_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI1_BOUCH1_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI1_BOUCH2_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI1_BOUCH2_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI2_FAMHU1_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI2_FAMHU1_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI2_FAMHU2_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI2_FAMHU2_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI2_FAMVI1_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI2_FAMVI1_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI2_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI2_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI2_MAIRI1_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI2_MAIRI1_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI2_BOUCH1_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI2_BOUCH1_1_R,07:00:00,20:30:00,1200 
TR_RID_CORMI2_BOUCH2_1_A,07:00:00,20:30:00,1200 
TR_RID_CORMI2_BOUCH2_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_FAMHU2_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_FAMHU2_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_FAMVI1_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_FAMVI1_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_CENSI1_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_CENSI1_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_CENSI2_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_CENSI2_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_COLBO1_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_COLBO1_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_COLBO2_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMHU1_COLBO2_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMHU2_FAMVI1_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMHU2_FAMVI1_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMHU2_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMHU2_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMHU2_CENSI1_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMHU2_CENSI1_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMHU2_CENSI2_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMHU2_CENSI2_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMHU2_COLBO1_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMHU2_COLBO1_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMHU2_COLBO2_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMHU2_COLBO2_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMVI1_FAMVI2_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMVI1_FAMVI2_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMVI1_CENSI1_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMVI1_CENSI1_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMVI1_CENSI2_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMVI1_CENSI2_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMVI1_COLBO1_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMVI1_COLBO1_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMVI1_COLBO2_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMVI1_COLBO2_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMVI2_CENSI1_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMVI2_CENSI1_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMVI2_CENSI2_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMVI2_CENSI2_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMVI2_COLBO1_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMVI2_COLBO1_1_R,07:00:00,20:30:00,1200 
TR_RID_FAMVI2_COLBO2_1_A,07:00:00,20:30:00,1200 
TR_RID_FAMVI2_COLBO2_1_R,07:00:00,20:30:00,1200 
TR_RID_MAIRI1_CENSI1_1_A,07:00:00,20:30:00,1200 
TR_RID_MAIRI1_CENSI1_1_R,07:00:00,20:30:00,1200 
TR_RID_MAIRI1_CENSI2_1_A,07:00:00,20:30:00,1200 
TR_RID_MAIRI1_CENSI2_1_R,07:00:00,20:30:00,1200 
TR_RID_MAIRI1_COLBO1_1_A,07:00:00,20:30:00,1200 
TR_RID_MAIRI1_COLBO1_1_R,07:00:00,20:30:00,1200 
TR_RID_MAIRI1_COLBO2_1_A,07:00:00,20:30:00,1200 
TR_RID_MAIRI1_COLBO2_1_R,07:00:00,20:30:00,1200 
TR_RID_BOUCH1_BOUCH2_1_A,07:00:00,20:30:00,1200 
TR_RID_BOUCH1_BOUCH2_1_R,07:00:00,20:30:00,1200 
TR_RID_BOUCH1_CENSI1_1_A,07:00:00,20:30:00,1200 
TR_RID_BOUCH1_CENSI1_1_R,07:00:00,20:30:00,1200 
TR_RID_BOUCH1_CENSI2_1_A,07:00:00,20:30:00,1200 
TR_RID_BOUCH1_CENSI2_1_R,07:00:00,20:30:00,1200 
TR_RID_BOUCH1_COLBO1_1_A,07:00:00,20:30:00,1200 
TR_RID_BOUCH1_COLBO1_1_R,07:00:00,20:30:00,1200 
TR_RID_BOUCH1_COLBO2_1_A,07:00:00,20:30:00,1200 
TR_RID_BOUCH1_COLBO2_1_R,07:00:00,20:30:00,1200 
TR_RID_BOUCH2_CENSI1_1_A,07:00:00,20:30:00,1200 
TR_RID_BOUCH2_CENSI1_1_R,07:00:00,20:30:00,1200 
TR_RID_BOUCH2_CENSI2_1_A,07:00:00,20:30:00,1200 
TR_RID_BOUCH2_CENSI2_1_R,07:00:00,20:30:00,1200 
TR_RID_BOUCH2_COLBO1_1_A,07:00:00,20:30:00,1200 
TR_RID_BOUCH2_COLBO1_1_R,07:00:00,20:30:00,1200 
TR_RID_BOUCH2_COLBO2_1_A,07:00:00,20:30:00,1200 
TR_RID_BOUCH2_COLBO2_1_R,07:00:00,20:30:00,1200 
TR_RID_CHAMP_SARPAL_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CHAMP_SARPAL_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CHAMP_EATSOU_zLaf_A,06:00:00,20:30:00,1200 
TR_RID_CHAMP_EATSOU_zLaf_R,06:00:00,20:30:00,1200 
TR_RID_CHAMP_BOBMAT_zLaf_A,06:00:00,20:30:00,1200 
