stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
2568,MPA1,Marcel Pagnol,,48.011413,0.167833,,,0,PLA_MARPA,2
2567,MPA2,Marcel Pagnol,,48.010699,0.167561,,,0,PLA_MARPA,2
2570,MPL1,Marcel Paul,,47.978050,0.228662,,,0,PLA_MARPL,1
2569,MPL2,Marcel Paul,,47.978153,0.228610,,,0,PLA_MARPL,1
2548,MPR1,Mairie Pruillé-le-Chétif,,47.993397,0.107708,,,0,PLA_MAIPR,2
2549,MPR2,Mairie Pruillé-le-Chétif,,47.993988,0.107619,,,0,PLA_MAIPR,2
3049,MPT2,Maupertuis,,47.996108,0.216937,,,0,PLA_MAUPT,1
2560,MRB1,Marbot,,48.009687,0.174441,,,0,PLA_MARBO,1
2559,MRB2,Marbot,,48.009654,0.174219,,,0,PLA_MARBO,2
2577,MRC1,Maroc,,47.971351,0.204878,,,0,PLA_MAROC,1
2576,MRC2,Maroc,,47.971112,0.205008,,,0,PLA_MAROC,1
3021,MRC4,Maroc,,47.972076,0.204667,,,0,PLA_MAROC,2
2603,MRD1,Mordret,,48.014418,0.215497,,,0,PLA_MORDR,2
2602,MRD2,Mordret,,48.014271,0.215114,,,0,PLA_MORDR,2
2605,MRE1,Moreau,,47.998466,0.169765,,,0,PLA_MOREA,1
2604,MRE2,Moreau,,47.998660,0.169839,,,0,PLA_MOREA,1
2571,MRI1,Mariette,,47.998735,0.213381,,,0,PLA_MARIE,2
2572,MRI2,Mariette,,47.999010,0.213401,,,0,PLA_MARIE,2
2555,MRO1,Maisons Rouges,,48.022325,0.098546,,,0,PLA_MAISO,1
2554,MRO2,Maisons Rouges,,48.022482,0.098232,,,0,PLA_MAISO,1
3103,MRU1,Mairie Ruaudin,,47.944903,0.264242,,,0,PLA_MAIRUA,2
2573,MRV1,Marivaux,,47.999366,0.227991,,,0,PLA_MARIV,1
2598,MSA1,Montsaulnière,,48.020997,0.183537,,,0,PLA_MONTS,1
2599,MSA2,Montsaulnière,,48.020814,0.183883,,,0,PLA_MONTS,1
2578,MSS1,Massenet,,47.968688,0.162914,,,0,PLA_MASSE,1
2579,MSS2,Massenet,,47.968620,0.162979,,,0,PLA_MASSE,1
2765,MST1,Mulsanne,,47.907055,0.238144,,,0,PLA_MULSA,1
2593,MTG1,Montagne,,48.016886,0.188470,,,0,PLA_MOTAG,1
2597,MTH1,Monthéard,,47.994243,0.213677,,,0,PLA_MONTH,2
2596,MTH2,Monthéard,,47.994346,0.213926,,,0,PLA_MONTH,2
3138,MTR1,Maternité Parking P4,,48.015769,0.178993,,,0,PLA_MATER,1
3139,MTR2,Maternité Parking P4,,48.015556,0.179049,,,0,PLA_MATER,1
2609,MUR1,Mûriers,,48.011684,0.186354,,,0,PLA_MURIE,1
2608,MUR2,Mûriers,,48.011917,0.185329,,,0,PLA_MURIE,1
2611,MUT1,Mutuel,,48.008353,0.217414,,,0,PLA_MUTUE,1
2610,MUT2,Mutuel,,48.008426,0.217293,,,0,PLA_MUTUE,2
2910,MVI1,Martial Vivet,,48.019750,0.153346,,,0,PLA_MVIVE,1
2911,MVI2,Martial Vivet,,48.019675,0.153215,,,0,PLA_MVIVE,1
2613,NAR1,Narcisses,,48.014498,0.264801,,,0,PLA_NARCI,1
2612,NAR2,Narcisses,,48.014705,0.264974,,,0,PLA_NARCI,1
2046,NAT2,Avenue Nationale,,47.927441,0.184910,,,0,PLA_AVENU,1
2614,NAU1,Nauguibert,,47.935584,0.186726,,,0,PLA_NAUGU,1
2615,NAU2,Nauguibert,,47.936000,0.186730,,,0,PLA_NAUGU,1
3066,NET1,Nettleham,,47.912705,0.249631,,,0,PLA_NETTL,1
2619,NIC1,Nice,,48.022001,0.196567,,,0,PLA_RNICE,1
2618,NIC2,Nice,,48.022243,0.196434,,,0,PLA_RNICE,1
1090,NO03,Novaxud,,47.994467,0.185715,,,0,PLA_NOVAX,1
1091,NO04,Novaxud,,47.994338,0.185546,,,0,PLA_NOVAX,1
2621,NOG1,Noguès,,47.964132,0.197440,,,0,PLA_NOGUE,2
2620,NOG2,Noguès,,47.963019,0.196613,,,0,PLA_NOGUE,1
2624,OAI1,Oasis - Centre des Expositions,,47.960605,0.200395,,,0,PLA_OASIS,1
2623,OAI2,Oasis - Centre des Expositions,,47.960624,0.200421,,,0,PLA_OASIS,1
2622,OAI3,Oasis - Centre des Expositions,,47.960641,0.199912,,,0,PLA_OASIS,1
3143,OAI4,Oasis - Centre des Expositions,,47.960614,0.200408,,,0,PLA_OASIS,1
3144,OAI5,Oasis - Centre des Expositions,,47.960633,0.200434,,,0,PLA_OASIS,1
2626,ORE1,Orée du Bois,,47.913462,0.250333,,,0,PLA_OREED,1
2627,ORM1,Ormeau,,48.006215,0.138800,,,0,PLA_ORMEA,1
2628,ORM2,Ormeau,,48.006190,0.139081,,,0,PLA_ORMEA,1
3135,P1P2A,Parking P1-P2,,48.013417,0.176042,,,0,PLA_PARKI,1
3134,P3,Parking P3,,48.015276,0.172871,,,0,PLA_PARKN,1
3153,PAC2,Parking avant carrefour,,48.045891,0.348865,,,0,PLA_PAC,1
2631,PAG1,Pagès,,47.994205,0.176322,,,0,PLA_PAGES,1
2632,PAG2,Pagès,,47.994266,0.176261,,,0,PLA_PAGES,1
2638,PAL1,Palmiers,,48.018826,0.201657,,,0,PLA_PALMI,1
2639,PAL2,Palmiers,,48.018753,0.201423,,,0,PLA_PALMI,1
2641,PAN1,Panhard,,48.032431,0.174313,,,0,PLA_PANHA,1
2640,PAN2,Panhard,,48.032860,0.174357,,,0,PLA_PANHA,1
2939,PAO1,Les Petites Allourdes,,47.969169,0.125627,,,0,PLA_LESPE,1
2643,PAP1,Papin,,47.974239,0.199642,,,0,PLA_PAPIN,1
2642,PAP2,Papin,,47.973555,0.199161,,,0,PLA_PAPIN,2
3020,PAP4,Papin,,47.973494,0.199784,,,0,PLA_PAPIN,2
2991,PAR1,Parence,,48.035714,0.288074,,,0,PLA_PAREN,2
2646,PAS1,Pasteur,,47.967351,0.156858,,,0,PLA_PASTE,2
2645,PAS2,Pasteur,,47.967006,0.156873,,,0,PLA_PASTE,2
2654,PAV1,Pavé,,48.009013,0.180878,,,0,PLA_RPAVE,2
2653,PAV2,Pavé,,48.008892,0.180941,,,0,PLA_RPAVE,2
2633,PAX1,Paixhans,,47.996929,0.206700,,,0,PLA_PAIXH,1
2634,PAX2,Paixhans,,47.996498,0.206358,,,0,PLA_PAIXH,1
3026,PCB2,Courboulay,,48.005581,0.191963,,,0,PLA_COUR,2
2930,PCH1,Petit Chanteloup,,47.958575,0.113205,,,0,PLA_PETIT,1
3006,PCH2,Petit Chanteloup,,47.958298,0.113297,,,0,PLA_PETIT,1
2662,PCX1,Petite Croix,,48.025321,0.171045,,,0,PLA_PTCRX,1
2661,PCX2,Petite Croix,,48.025715,0.170448,,,0,PLA_PTCRX,1
3151,PDE1,Place de l'église,,48.045629,0.347329,,,0,PLA_PDLE,1
2637,PDG2,Palais des Congrès,,47.999727,0.192222,,,0,PLA_PALAI,1
2657,PDX1,Perdrix,,48.010125,0.225536,,,0,PLA_PERDR,1
2658,PDX2,Perdrix,,48.010535,0.225327,,,0,PLA_PERDR,1
1095,PE03,Pêcheurs,,47.990050,0.182277,,,0,PLA_PECHE,1
1094,PE04,Pêcheurs,,47.989921,0.182121,,,0,PLA_PECHE,1
2659,PER1,Perrières,,47.964245,0.157228,,,0,PLA_PERRI,1
2660,PER2,Perrières,,47.964412,0.156681,,,0,PLA_PERRI,1
2663,PIE1,Pied Sec,,47.984323,0.201693,,,0,PLA_PIEDS,1
2664,PIF1,Pierre Piffault,,47.978736,0.177558,,,0,PLA_PIERR,2
2665,PIF2,Pierre Piffault,,47.978706,0.177693,,,0,PLA_PIERR,2
2668,PIP1,Pipèche,,48.004025,0.173886,,,0,PLA_PIPEC,2
2669,PIP2,Pipèche,,48.003964,0.173888,,,0,PLA_PIPEC,2
2260,PIR1,Didier Pironi,,48.035382,0.239980,,,0,PLA_DIDIE,1
2671,PIS1,Piscine,,47.961748,0.164939,,,0,PLA_PISCI,1
2670,PIS2,Piscine,,47.961880,0.165014,,,0,PLA_PISCI,1
2672,PIV1,Pivoines,,48.013611,0.265554,,,0,PLA_PIVOI,1
2673,PIV2,Pivoines,,48.013591,0.265672,,,0,PLA_PIVOI,1
2676,PLE1,Plessis,,48.026741,0.206176,,,0,PLA_PLESS,1
2677,PLE2,Plessis,,48.026794,0.206134,,,0,PLA_PLESS,1
2651,PLJ1,Paul-Louis Jacques,,48.018445,0.208338,,,0,PLA_PAULL,2
2650,PLJ2,Paul-Louis Jacques,,48.018389,0.208914,,,0,PLA_PAULL,2
2652,PLJ3,Paul-Louis Jacques,,48.017711,0.206769,,,0,PLA_PAULL,2
2649,PLJ4,Paul-Louis Jacques,,48.017682,0.206677,,,0,PLA_PAULL,2
3101,PLL1,Passerelle,,48.013323,0.199315,,,0,PLA_PASSER,1
3120,PLL2,Passerelle,,48.013793,0.199665,,,0,PLA_PASSER,1
2674,PLT1,Platanes,,47.978413,0.234390,,,0,PLA_PLATA,1
2675,PLT2,Platanes,,47.979008,0.234505,,,0,PLA_PLATA,1
2681,PLY1,Polygone,,47.984088,0.191257,,,0,PLA_POLYG,2
2680,PLY2,Polygone,,47.984597,0.190147,,,0,PLA_POLYG,2
2644,PMA1,Parc Manceau,,48.032477,0.181492,,,0,PLA_PARCM,1
1052,PO01,Pontlieue,,47.982445,0.211141,,,0,PLA_PONTL,1
1051,PO02,Pontlieue,,47.982363,0.211064,,,0,PLA_PONTL,1
1093,POI3,Patte d'Oie,,47.978557,0.173247,,,0,PLA_PATTE,1
1092,POI4,Patte d'Oie,,47.978429,0.173091,,,0,PLA_PATTE,1
2679,POL1,Polucan,,48.011327,0.285557,,,0,PLA_POLUC,1
2678,POL2,Polucan,,48.011556,0.285523,,,0,PLA_POLUC,1
2683,POM1,Pommiers,,47.945109,0.187847,,,0,PLA_POMMI,1
2682,POM2,Pommiers,,47.945007,0.187872,,,0,PLA_POMMI,1
2744,POR1,Rue du Port,,47.931748,0.186832,,,0,PLA_RUEDU,1
2743,POR2,Rue du Port,,47.931307,0.186672,,,0,PLA_RUEDU,1
3102,PPL1,Petit Plessis,,47.948461,0.260918,,,0,PLA_PETITP,1
3105,PPL2,Petit Plessis,,47.949030,0.260493,,,0,PLA_PETITP,1
3029,PPR1,Pont Perrin,,48.006773,0.191954,,,0,PLA_PONPR,2
3030,PPR2,Pont Perrin,,48.006809,0.192048,,,0,PLA_PONPR,2
1053,PR01,Préfecture,,48.000815,0.197278,,,0,PLA_PREFE,1
1054,PR02,Préfecture,,48.000786,0.197186,,,0,PLA_PREFE,1
2656,PRC1,Perche,,48.015224,0.270064,,,0,PLA_PERCH,1
2691,PRE1,Préau,,47.987313,0.202851,,,0,PLA_PREAU,2
2692,PRE2,Préau,,47.987347,0.202917,,,0,PLA_PREAU,2
2693,PRF1,Préfecture,,48.001493,0.197492,,,0,PLA_PREFE,1
2695,PRI1,Primevère,,48.008426,0.136016,,,0,PLA_PRIME,2
2696,PRI2,Primevère,,48.008790,0.136031,,,0,PLA_PRIME,1
3062,PRR1,Leprince Ringuet,,48.017558,0.146116,,,0,PLA_PRIRI,1
3063,PRR2,Leprince Ringuet,,48.017486,0.146185,,,0,PLA_PRIRI,1
2803,PRU1,Sully Prudhomme,,48.001640,0.230921,,,0,PLA_SULLY,1
2804,PRU2,Sully Prudhomme,,48.001570,0.231007,,,0,PLA_SULLY,1
2918,PSA1,Collège La Psallette,,48.016529,0.204605,,,0,PLA_COLPS,1
2993,PST1,Passe-Temps,,48.030328,0.280505,,,0,PLA_PASSE,1
2687,PTL1,Pontlieue-Geneslay,,47.982396,0.210125,,,0,PLA_PONGE,1
2688,PTL2,Pontlieue-Geneslay,,47.982666,0.210409,,,0,PLA_PONGE,1
2697,PUI1,Puits Fendu,,48.011501,0.158348,,,0,PLA_PUITS,2
2698,PUI2,Puits Fendu,,48.011399,0.158394,,,0,PLA_PUITS,2
2929,PVI1,Pavillon,,47.994287,0.143531,,,0,PLA_PAVIL,1
2952,PVI2,Pavillon,,47.994456,0.143390,,,0,PLA_PAVIL,1
2700,PYR1,Pyrénées,,47.992677,0.225203,,,0,PLA_PYREN,1
2699,PYR2,Pyrénées,,47.992827,0.225367,,,0,PLA_PYREN,1
2228,QUE1,Colonel Quéru,,48.016763,0.184365,,,0,PLA_COLON,2
2229,QUE2,Colonel Quéru,,48.016810,0.184448,,,0,PLA_COLON,1
2701,QUI1,Quinconces,,48.007310,0.200581,,,0,PLA_JACOB,1
2702,RAC1,Rachel,,48.011010,0.210169,,,0,PLA_RACHE,2
2703,RAC2,Rachel,,48.011804,0.208947,,,0,PLA_RACHE,2
2882,RAY1,Colonel Raynal,,47.999880,0.185562,,,0,PLA_COLRY,1
1011,RC01,Campus-Ribay,,48.015923,0.161389,,,0,PLA_CAMPU,1
1009,RC02,Campus-Ribay,,48.016014,0.161439,,,0,PLA_CAMPU,1
2719,RCH1,Richepin,,48.019047,0.187005,,,0,PLA_RCHPI,1
2718,RCH2,Richepin,,48.019003,0.187142,,,0,PLA_RCHPI,1
2704,RCI1,Racine,,48.000019,0.170141,,,0,PLA_RACIN,2
2720,RCT1,Richet,,48.024613,0.184557,,,0,PLA_RICHE,2
2721,RCT2,Richet,,48.024683,0.184738,,,0,PLA_RICHE,2
3118,RDC1,Route du Chêne,,47.934499,0.187999,,,0,PLA_RTEDC,2
2742,RDN1,Rue du Nord,,48.005055,0.211053,,,0,PLA_RUDNO,2
2741,RDN2,Rue du Nord,,48.005135,0.211067,,,0,PLA_RUDNO,2
1055,RE01,République,,48.004004,0.196546,,,0,PLA_REPUB,1
1056,RE02,République,,48.003924,0.196629,,,0,PLA_REPUB,1
2706,REM1,Rembrandt,,47.971615,0.211531,,,0,PLA_REMBR,1
2707,REM2,Rembrandt,,47.971537,0.211626,,,0,PLA_REMBR,2
3140,REN1,Auguste Renoir,,47.961796,0.155322,,,0,PLA_RENOI,1
3155,REN2,Auguste Renoir,,47.961072,0.155003,,,0,PLA_RENOI,1
2713,REP3,République,,48.003495,0.197426,,,0,PLA_REPUB,1
3086,REP4,République,,48.004209,0.197819,,,0,PLA_REPUB,1
2715,RES1,Résistants,,47.995538,0.211068,,,0,PLA_RESIS,2
2716,RES2,Résistants,,47.995903,0.211324,,,0,PLA_RESIS,2
2894,RFA1,Route de Fay,,47.993470,0.106494,,,0,PLA_RTFAY,1
2893,RFA2,Route de Fay,,47.993534,0.106531,,,0,PLA_RTFAY,1
2497,RIB1,Le Ribay,,48.013582,0.161500,,,0,PLA_LERIB,1
2498,RIB2,Le Ribay,,48.013595,0.161630,,,0,PLA_LERIB,1
2717,RIC1,Richedoué,,48.003611,0.186314,,,0,PLA_RCHED,1
3225,RIZ1,Campus-Ribay,,48.014457,0.162361,,,0,PLA_CAMPU,1
2729,RLU1,Route du Lude,,47.922441,0.184589,,,0,PLA_RTLUD,2
2731,RMS1,Route du Mans,,47.974262,0.104084,,,0,PLA_ROUTE,1
2730,RMS2,Route du Mans,,47.974336,0.103991,,,0,PLA_ROUTE,1
2710,RNC1,Renoncules,,47.950502,0.188267,,,0,PLA_RENON,2
2711,RNC2,Renoncules,,47.950003,0.188538,,,0,PLA_RENON,2
2705,RNE1,Raineries,,47.963589,0.208418,,,0,PLA_RAINE,1
3074,RNE2,Raineries,,47.963563,0.208430,,,0,PLA_RAINE,1
2464,ROC1,La Rochelle,,48.020590,0.180413,,,0,PLA_LAROC,1
2463,ROC2,La Rochelle,,48.020834,0.180202,,,0,PLA_LAROC,1
2724,RON1,Ronceray,,47.973825,0.206063,,,0,PLA_RONCE,1
2725,RON2,Ronceray,,47.973887,0.206346,,,0,PLA_RONCE,1
2995,ROT1,Rôti,,48.034880,0.282057,,,0,PLA_ROTIY,1
2996,ROT2,Rôti,,48.035412,0.282680,,,0,PLA_ROTIY,1
2726,ROU1,Rouillon,,48.004708,0.136418,,,0,PLA_ROUIL,1
3171,ROU2,Rouillon,,48.003298,0.134281,,,0,PLA_ROUIL,1
2182,ROY1,Chasse Royale,,48.014815,0.186601,,,0,PLA_CHASS,1
2183,ROY2,Chasse Royale,,48.014577,0.186838,,,0,PLA_CHASS,1
2181,ROY3,Chasse Royale,,48.014832,0.186064,,,0,PLA_CHASS,2
2708,RPI1,Renault,,47.980478,0.178858,,,0,PLA_RENAU,1
2709,RPI2,Renault,,47.981515,0.180236,,,0,PLA_RENAU,1
2738,RRU1,Rue de Ruaudin,,47.972916,0.231237,,,0,PLA_RUEDE,1
2736,RRU2,Rue de Ruaudin,,47.972378,0.230742,,,0,PLA_RUEDE,1
2727,RSS1,Rousseau,,47.976060,0.201846,,,0,PLA_ROUSS,2
2728,RSS2,Rousseau,,47.976579,0.202376,,,0,PLA_ROUSS,1
2746,SAB1,Sables,,48.023684,0.201794,,,0,PLA_SABLE,2
2745,SAB2,Sables,,48.023778,0.201562,,,0,PLA_SABLE,2
2747,SAF1,Saffray,,48.006661,0.180013,,,0,PLA_SAFFR,2
2748,SAF2,Saffray,,48.007122,0.180304,,,0,PLA_SAFFR,2
2359,SAN1,George Sand,,48.014352,0.271523,,,0,PLA_GESAN,1
2358,SAN2,George Sand,,48.014855,0.270319,,,0,PLA_GESAN,1
2749,SAP1,Sapins,,47.979960,0.208961,,,0,PLA_SAPIN,1
2750,SAP2,Sapins,,47.980146,0.209266,,,0,PLA_SAPIN,1
2751,SAR1,Sargé-lès-le-Mans,,48.034019,0.240630,,,0,PLA_SARGE,1
2177,SAU1,Charles Sauria,,48.034633,0.179595,,,0,PLA_CHARL,1
2178,SAU2,Charles Sauria,,48.034535,0.179731,,,0,PLA_CHARL,1
2752,SAV1,Savoie,,47.954570,0.165986,,,0,PLA_SAVOI,1
2997,SBL1,Sablon Blanc,,48.027764,0.256090,,,0,PLA_SBLAN,1
2998,SBL2,Sablon Blanc,,48.027891,0.256112,,,0,PLA_SBLAN,1
3058,SCO1,Scotto,,48.016067,0.141085,,,0,PLA_SCOTT,1
3059,SCO2,Scotto,,48.016372,0.141365,,,0,PLA_SCOTT,1
2768,SCR1,St-Christophe,,48.040090,0.152219,,,0,PLA_STCHR,1
2769,SCR2,St-Christophe,,48.040397,0.152060,,,0,PLA_STCHR,1
2755,SEC1,Sécurité Sociale,,47.996792,0.219838,,,0,PLA_SECUR,1
2756,SEC2,Sécurité Sociale,,47.997153,0.218605,,,0,PLA_SECUR,1
2758,SET1,SETRAM,,47.976890,0.176210,,,0,PLA_SETRA,2
2757,SET2,SETRAM,,47.976332,0.175929,,,0,PLA_SETRA,1
2781,SHU1,St-Hubert,,48.015560,0.335428,,,0,PLA_STHUB,1
2783,SJO1,St-Joseph,,47.984409,0.141987,,,0,PLA_STJOS,2
2782,SJO2,St-Joseph,,47.984795,0.141539,,,0,PLA_STJOS,1
2789,SLI1,St-Liboire,,48.017033,0.185550,,,0,PLA_STLIB,1
2788,SLI2,St-Liboire,,48.017243,0.185540,,,0,PLA_STLIB,1
1057,SM01,St-Martin,,47.985809,0.209612,,,0,PLA_STMAR,1
1058,SM02,St-Martin,,47.985698,0.209416,,,0,PLA_STMAR,1
2797,SMI1,St-Michel,,48.021418,0.201785,,,0,PLA_STMIC,1
2796,SMI2,St-Michel,,48.021377,0.201565,,,0,PLA_STMIC,1
2760,SOL1,Solitude,,48.004459,0.219723,,,0,PLA_SOLIT,1
2759,SOL2,Solitude,,48.003974,0.220512,,,0,PLA_SOLIT,1
2940,SOU1,Les Souvres,,47.949753,0.138619,,,0,PLA_LESSO,1
3001,SOU2,Les Souvres,,47.949806,0.138563,,,0,PLA_LESSO,1
3053,SOV1,Souvenance,,48.020064,0.144033,,,0,PLA_SOUVE,1
3054,SOV2,Souvenance,,48.019337,0.148244,,,0,PLA_SOUVE,1
2762,SPO1,Spoutnik,,47.983445,0.183467,,,0,PLA_SPOUT,2
2761,SPO2,Spoutnik,,47.983202,0.183324,,,0,PLA_SPOUT,1
1097,ST03,Stade Georges Garnier,,47.973358,0.158723,,,0,PLA_STGGA,1
1096,ST04,Stade Georges Garnier,,47.972953,0.158726,,,0,PLA_STGGA,1
2767,STA1,St-Aldric,,48.012070,0.212890,,,0,PLA_STALD,2
2766,STA2,St-Aldric,,48.012004,0.212709,,,0,PLA_STALD,2
2763,STD1,Stade Asnillé,,47.996100,0.105124,,,0,PLA_STASN,2
2764,STD2,Stade Asnillé,,47.996149,0.105063,,,0,PLA_STASN,2
3095,STE5,St-Exupéry,,48.000451,0.211705,,,0,PLA_STEX,2
3094,STE6,St-Exupéry,,48.000496,0.211812,,,0,PLA_STEX,2
2779,STG1,St-Georges,,47.983683,0.151587,,,0,PLA_STGEO,1
2777,STG2,St-Georges,,47.983718,0.150408,,,0,PLA_STGEO,2
2780,STG3,St-Georges,,47.983399,0.151130,,,0,PLA_STGEO,1
2778,STG4,St-Georges,,47.983816,0.150278,,,0,PLA_STGEO,1
2784,STJ1,St-Julien,,47.960866,0.186347,,,0,PLA_STJUL,1
2785,STJ2,St-Julien,,47.961116,0.186525,,,0,PLA_STJUL,1
2787,STL1,St-Lazare,,47.999453,0.182084,,,0,PLA_STLAZ,1
2786,STL2,St-Lazare,,48.000535,0.183061,,,0,PLA_STLAZ,1
2795,STM1,St-Martin,,47.985701,0.209411,,,0,PLA_STMAR,1
2790,STM2,St-Martin,,47.985928,0.209441,,,0,PLA_STMAR,1
2792,STM3,St-Martin,,47.985952,0.208575,,,0,PLA_STMAR,1
2799,STS1,St-Saturnin,,48.061971,0.158842,,,0,PLA_STSAT,1
2798,STS2,St-Saturnin,,48.062015,0.158814,,,0,PLA_STSAT,1
2800,STV1,St-Vincent,,48.011184,0.199110,,,0,PLA_STVIN,2
2802,SUI1,Suisse,,47.994273,0.226152,,,0,PLA_SUISS,1
2806,SUR1,Surcouf,,48.024545,0.170809,,,0,PLA_SURCO,1
2805,SUR2,Surcouf,,48.024292,0.170737,,,0,PLA_SURCO,1
2684,TAB1,Pont des Tabacs,,47.998788,0.187802,,,0,PLA_PONTD,1
2316,TAV1,Fernand Tavano,,47.991769,0.172306,,,0,PLA_FERNA,1
2317,TAV2,Fernand Tavano,,47.992086,0.172704,,,0,PLA_FERNA,1
2808,TER1,Terroirie,,48.061982,0.139209,,,0,PLA_TERRO,1
2809,TER2,Terroirie,,48.061389,0.140200,,,0,PLA_TERRO,1
2816,TIL1,Tilleuls,,47.941274,0.263436,,,0,PLA_TILLE,1
1060,TM01,Théodore Monod,,48.011540,0.181707,,,0,PLA_THEOD,1
1059,TM02,Théodore Monod,,48.011539,0.181653,,,0,PLA_THEOD,1
2810,TMO1,Théodore Monod,,48.011417,0.181877,,,0,PLA_THEOD,1
2811,TMO2,Théodore Monod,,48.011906,0.181940,,,0,PLA_THEOD,1
2509,TOL1,Léon Tolstoï,,48.019427,0.209701,,,0,PLA_LEONT,1
2508,TOL2,Léon Tolstoï,,48.019038,0.209882,,,0,PLA_LEONT,1
2817,TOU1,Tourellerie,,48.012228,0.135212,,,0,PLA_TOURE,1
2818,TOU2,Tourellerie,,48.012226,0.135342,,,0,PLA_TOURE,1
2819,TRA1,Trangé,,48.035926,0.159303,,,0,PLA_TRANG,1
2820,TRA2,Trangé,,48.036156,0.159011,,,0,PLA_TRANG,1
2320,TRI1,Flora Tristan,,47.919755,0.251313,,,0,PLA_FLORA,1
2822,TRN1,Trintignant,,47.944558,0.190681,,,0,PLA_TRINT,2
2823,TRN2,Trintignant,,47.944025,0.191325,,,0,PLA_TRINT,2
2821,TRP1,Tri Postal,,47.994513,0.215596,,,0,PLA_TRIPO,1
2001,TRV1,3 Vallées,,48.023456,0.214724,,,0,PLA_TVALL,2
1062,UN01,Université,,48.016993,0.152173,,,0,PLA_UNIVE,1
1061,UN02,Université,,48.016960,0.151866,,,0,PLA_UNIVE,1
2826,UNI1,Université,,48.016896,0.151929,,,0,PLA_UNIVE,1
2830,UNI2,Université,,48.016836,0.151999,,,0,PLA_UNIVE,1
2980,UNI3,Université,,48.017086,0.150795,,,0,PLA_UNIVE,1
3224,UNI4,Université,,48.017086,0.150795,,,0,PLA_UNIVE,1
2467,VAL1,La Vallée,,47.925012,0.186699,,,0,PLA_LAVAL,2
2841,VAU1,Vaudrou,,48.027046,0.324408,,,0,PLA_VAUDR,1
2858,VCO1,Vieux Colombier,,47.989847,0.167917,,,0,PLA_VIEUX,1
2859,VCO2,Vieux Colombier,,47.989188,0.167175,,,0,PLA_VIEUX,1
2831,VDS1,Val de Sarthe,,47.919778,0.180853,,,0,PLA_VADES,1
2850,VDU1,Verdun,,48.026008,0.324874,,,0,PLA_VERDU,1
2833,VDV1,Val de Vray,,48.061588,0.155059,,,0,PLA_VALDE,1
2832,VDV2,Val de Vray,,48.061341,0.154682,,,0,PLA_VALDE,1
2432,VED1,Jules Vedrines,,47.964785,0.201816,,,0,PLA_JVEDR,1
2887,VED2,Jules Vedrines,,47.965278,0.202276,,,0,PLA_JVEDR,1
2849,VEN1,Vendée,,47.955410,0.169069,,,0,PLA_VENDE,1
2500,VER1,Le Verger,,48.031401,0.205055,,,0,PLA_LEVER,1
2499,VER2,Le Verger,,48.031439,0.204909,,,0,PLA_LEVER,1
2851,VGA1,Vert Galant,,47.966574,0.214487,,,0,PLA_VERTG,2
2852,VGA2,Vert Galant,,47.966808,0.214763,,,0,PLA_VERTG,2
2842,VGT1,Vaugauthier,,47.997709,0.229994,,,0,PLA_VAUGA,2
2843,VGT2,Vaugauthier,,47.997927,0.230440,,,0,PLA_VAUGA,1
2845,VGY1,Vauguyon,,47.975644,0.220795,,,0,PLA_VAUGU,1
2844,VGY2,Vauguyon,,47.975568,0.220794,,,0,PLA_VAUGU,1
1064,VI01,Viaducs,,47.992696,0.203933,,,0,PLA_VIADU,1
1063,VI02,Viaducs,,47.992653,0.204029,,,0,PLA_VIADU,1
2853,VIA2,Viaducs,,47.993042,0.204544,,,0,PLA_VIADU,1
2981,VIA4,Viaducs,,47.993732,0.204438,,,0,PLA_VIADU,1
3160,VIA6,Viaducs,,47.992287,0.204700,,,0,PLA_VIADU,1
2861,VIG1,Vignes,,48.027920,0.210662,,,0,PLA_VIGNE,2
2860,VIG2,Vignes,,48.028117,0.210587,,,0,PLA_VIGNE,2
2862,VIL1,Villaret,,48.015436,0.230165,,,0,PLA_VILLA,1
2863,VIL2,Villaret,,48.015586,0.230406,,,0,PLA_VILLA,2
2847,VJA1,Vaujoubert,,48.012300,0.152323,,,0,PLA_VAUJO,1
2846,VJA2,Vaujoubert,,48.011857,0.153177,,,0,PLA_VAUJO,1
2838,VLE1,Valence,,48.015459,0.227936,,,0,PLA_VALEN,1
2837,VLE2,Valence,,48.015397,0.228034,,,0,PLA_VALEN,1
2834,VMO1,Val Monnet,,48.036019,0.216419,,,0,PLA_VAMON,2
2836,VMR1,Val Morand,,48.064030,0.131770,,,0,PLA_VALMO,1
2835,VMR2,Val Morand,,48.064084,0.131685,,,0,PLA_VALMO,1
2864,WAS1,Washington,,47.995628,0.202408,,,0,PLA_WASHI,1
3159,WAS3,Washington,,47.994128,0.203715,,,0,PLA_WASHI,1
2478,WEI1,Lazare Weiller,,47.967232,0.202924,,,0,PLA_LAZAR,1
2479,WEI2,Lazare Weiller,,47.967378,0.203268,,,0,PLA_LAZAR,1
2909,XBI1,Xavier Bichat,,48.022047,0.166124,,,0,PLA_XAVIE,1
3231,XCU4,Cugnot,,47.980709,0.216730,,,0,PLA_CUGNO,1
3228,XCU5,Cugnot,,47.980835,0.218711,,,0,PLA_CUGNO,1
3182,XEP5,Éperon,,48.005936,0.193698,,,0,PLA_EPERO,1
